year,scenario,region,elev_low,elev_high,value
1981,historical,ISSYKUL,2000.0,3000.0,2.2285863013698637
1982,historical,ISSYKUL,2000.0,3000.0,3.619572602739731
1983,historical,ISSYKUL,2000.0,3000.0,2.266668493150687
1984,historical,ISSYKUL,2000.0,3000.0,2.937565573770494
1985,historical,ISSYKUL,2000.0,3000.0,2.0365452054794515
1986,historical,ISSYKUL,2000.0,3000.0,2.1503780821917857
1987,historical,ISSYKUL,2000.0,3000.0,2.383821917808224
1988,historical,ISSYKUL,2000.0,3000.0,2.8923606557377077
1989,historical,ISSYKUL,2000.0,3000.0,2.8867178082191813
1990,historical,ISSYKUL,2000.0,3000.0,2.0083479452054807
1991,historical,ISSYKUL,2000.0,3000.0,2.347934246575343
1992,historical,ISSYKUL,2000.0,3000.0,2.6009562841530083
1993,historical,ISSYKUL,2000.0,3000.0,2.3248356164383575
1994,historical,ISSYKUL,2000.0,3000.0,2.1190712328767147
1995,historical,ISSYKUL,2000.0,3000.0,2.446512328767126
1996,historical,ISSYKUL,2000.0,3000.0,2.4086939890710424
1997,historical,ISSYKUL,2000.0,3000.0,2.896800000000002
1998,historical,ISSYKUL,2000.0,3000.0,2.1845287671232896
1999,historical,ISSYKUL,2000.0,3000.0,2.6049671232876723
2000,historical,ISSYKUL,2000.0,3000.0,2.286453551912572
2001,historical,ISSYKUL,2000.0,3000.0,3.718542465753426
2002,historical,ISSYKUL,2000.0,3000.0,2.59939178082192
2003,historical,ISSYKUL,2000.0,3000.0,2.9431589041095942
2004,historical,ISSYKUL,2000.0,3000.0,2.51135792349727
2005,historical,ISSYKUL,2000.0,3000.0,1.6359698630136983
2006,historical,ISSYKUL,2000.0,3000.0,2.5832301369863053
2007,historical,ISSYKUL,2000.0,3000.0,2.6581150684931543
2008,historical,ISSYKUL,2000.0,3000.0,2.5295792349726813
2009,historical,ISSYKUL,2000.0,3000.0,2.8489232876712367
2010,historical,ISSYKUL,2000.0,3000.0,2.727317808219182
2011,historical,ISSYKUL,2000.0,3000.0,2.7008082191780853
2012,historical,ISSYKUL,2000.0,3000.0,2.4256092896174897
2013,historical,ISSYKUL,2000.0,3000.0,2.3666054794520597
2014,historical,ISSYKUL,2000.0,3000.0,2.620284931506851
1981,historical,ISSYKUL,3000.0,4000.0,1.7522410958904109
1982,historical,ISSYKUL,3000.0,4000.0,2.7393936073059373
1983,historical,ISSYKUL,3000.0,4000.0,1.5409525114155256
1984,historical,ISSYKUL,3000.0,4000.0,2.706704918032788
1985,historical,ISSYKUL,3000.0,4000.0,1.2391415525114153
1986,historical,ISSYKUL,3000.0,4000.0,1.784706849315069
1987,historical,ISSYKUL,3000.0,4000.0,1.7804374429223762
