year,scenario,region,elev_low,elev_high,value
2014,historical,ISSYKUL,2000.0,3000.0,0.2694493150684931
1981,historical,ISSYKUL,3000.0,4000.0,0.5910776255707761
1982,historical,ISSYKUL,3000.0,4000.0,0.8160355011401315
1983,historical,ISSYKUL,3000.0,4000.0,0.6507141552511416
1984,historical,ISSYKUL,3000.0,4000.0,0.6673373458967391
1985,historical,ISSYKUL,3000.0,4000.0,0.3819671232876712
1986,historical,ISSYKUL,3000.0,4000.0,0.6354940639269407
1987,historical,ISSYKUL,3000.0,4000.0,0.5858283105022833
1988,historical,ISSYKUL,3000.0,4000.0,0.7511825596989533
1989,historical,ISSYKUL,3000.0,4000.0,0.6027881278538811
1990,historical,ISSYKUL,3000.0,4000.0,0.49547762557077624
1991,historical,ISSYKUL,3000.0,4000.0,0.4907479452054792
1992,historical,ISSYKUL,3000.0,4000.0,0.3870646630236796
1993,historical,ISSYKUL,3000.0,4000.0,0.59442100456621
1994,historical,ISSYKUL,3000.0,4000.0,0.6335333333333334
1995,historical,ISSYKUL,3000.0,4000.0,0.7269086757990868
1996,historical,ISSYKUL,3000.0,4000.0,0.6049134790528231
1997,historical,ISSYKUL,3000.0,4000.0,0.5378812785388128
1998,historical,ISSYKUL,3000.0,4000.0,0.7027171491209693
1999,historical,ISSYKUL,3000.0,4000.0,0.6117315068493148
2000,historical,ISSYKUL,3000.0,4000.0,0.6977604735883424
2001,historical,ISSYKUL,3000.0,4000.0,0.8295182736217201
2002,historical,ISSYKUL,3000.0,4000.0,0.5992621004566211
2003,historical,ISSYKUL,3000.0,4000.0,0.4756036529680365
2004,historical,ISSYKUL,3000.0,4000.0,0.5209298724954462
2005,historical,ISSYKUL,3000.0,4000.0,0.38290228310502283
2006,historical,ISSYKUL,3000.0,4000.0,0.6014794520547946
2007,historical,ISSYKUL,3000.0,4000.0,0.720857147874956
2008,historical,ISSYKUL,3000.0,4000.0,0.5713952641165755
2009,historical,ISSYKUL,3000.0,4000.0,0.6921207966155176
2010,historical,ISSYKUL,3000.0,4000.0,0.6705324200913242
2011,historical,ISSYKUL,3000.0,4000.0,0.5973835616438357
2012,historical,ISSYKUL,3000.0,4000.0,0.7090828587365768
2013,historical,ISSYKUL,3000.0,4000.0,0.49990319634703223
2014,historical,ISSYKUL,3000.0,4000.0,0.5724146118721462
1981,historical,MURGHAB_HARIRUD,0.0,1000.0,0.0016937595129375952
1982,historical,MURGHAB_HARIRUD,0.0,1000.0,0.0004532724505327246
